pozycja;ilosc;czas ca³kowity(ms);czas/ilosc(ms)
895;1000;41;0.041
896;1000;44;0.044
897;1000;75;0.075
898;1000;58;0.058
899;1000;86;0.086
900;1000;77;0.077
901;1000;72;0.072
902;1000;73;0.073
903;1000;24;0.024
904;1000;71;0.071
905;1000;63;0.063
906;1000;79;0.079
907;1000;70;0.07
908;1000;69;0.069
909;1000;73;0.073
910;1000;55;0.055
911;1000;17;0.017
912;1000;77;0.077
913;1000;76;0.076
914;1000;36;0.036
915;1000;18;0.018
916;1000;76;0.076
917;1000;37;0.037
918;1000;72;0.072
919;1000;24;0.024
920;1000;9;0.009
921;1000;51;0.051
922;1000;10;0.01
923;1000;74;0.074
924;1000;73;0.073
925;1000;48;0.048
926;1000;81;0.081
927;1000;21;0.021
928;1000;44;0.044
929;1000;77;0.077
930;1000;79;0.079
931;1000;16;0.016
932;1000;73;0.073
933;1000;16;0.016
934;1000;78;0.078
935;1000;45;0.045
936;1000;84;0.084
937;1000;0;0
938;1000;1;0.001
939;1000;78;0.078
940;1000;77;0.077
941;1000;74;0.074
942;1000;37;0.037
943;1000;73;0.073
944;1000;5;0.005
945;1000;74;0.074
946;1000;75;0.075
947;1000;79;0.079
948;1000;79;0.079
949;1000;73;0.073
950;1000;72;0.072
951;1000;38;0.038
952;1000;94;0.094
953;1000;72;0.072
954;1000;75;0.075
955;1000;72;0.072
956;1000;74;0.074
957;1000;83;0.083
958;1000;29;0.029
959;1000;21;0.021
960;1000;4;0.004
961;1000;4;0.004
962;1000;5;0.005
963;1000;57;0.057
964;1000;82;0.082
965;1000;16;0.016
966;1000;17;0.017
967;1000;73;0.073
968;1000;23;0.023
969;1000;73;0.073
970;1000;77;0.077
971;1000;82;0.082
972;1000;74;0.074
973;1000;81;0.081
974;1000;64;0.064
975;1000;37;0.037
976;1000;3;0.003
977;1000;74;0.074
978;1000;43;0.043
979;1000;77;0.077
980;1000;5;0.005
981;1000;39;0.039
982;1000;78;0.078
983;1000;77;0.077
984;1000;22;0.022
985;1000;15;0.015
986;1000;39;0.039
987;1000;29;0.029
988;1000;64;0.064
989;1000;69;0.069
990;1000;83;0.083
991;1000;56;0.056
992;1000;41;0.041
993;1000;75;0.075
994;1000;76;0.076
995;1000;77;0.077
996;1000;74;0.074
997;1000;19;0.019
998;1000;29;0.029
999;1000;72;0.072
